dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score,chrysotile,amphibole,dist_km,um_class
10234751,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10234751,,0040210867,Vesta Property,33.25899,-111.071,,United States,Arizona,Pinal,N,Asbestos,,,Surface-Underground,,,Past Producer,,,,,,,,,,,ADMR,,,,,,,"USGS SUPERIOR QUADADMR VESTA MINE FILEELEVATORSKI,E A AZ INDUSTRIAL MINERALS 1980 P 53",,,,,,,,,D,False,False,317.1,
10235271,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10235271,,0060091735,Calaveras Asbestos Pit,37.91771,-120.5935,,United States,California,Calaveras,N,Asbestos,,,Surface,,,Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"REF MESA REPORT OCT. 12, 77",,,,,,,,,D,False,False,3.3,major
10235366,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10235366,M006235,0060090743,American Asbestos,37.9382,-120.5465,,United States,California,Calaveras,N,Asbestos,,,Surface-Underground,,,Past Producer,,,,,,,,,Voorhees,,Western Field Operations Center (WFOC),,,,,,,CATER 48:41,,,,,,,,,D,False,False,0.0,major
10235909,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10235909,,0060190026,Christie,36.33105,-120.54408,,United States,California,Fresno,N,Asbestos,,,Surface,,,Past Producer,,,Asbestos,,Surface,,,,"Coalinga Asbestos, Christie Asbestos",,"Sweeney, Thomas M.",,,,,,,"BRIGHT, J.H., 1966, THE CALIFORNIA ASBESTOS INDUSTRY: NEVADABUREAU OF MINES REPORT 13, PP. 5-10.CLIFTON, R.A., 1980, MINERAL FACTS AND PROBLEMS (ASBESTOS):U. S. DEPARTMENT OF THE INTERIOR, BUREAU OF MINES BULL.671, 17PP.--------, 1974, ASBESTOS: U. S. DEPARTMENT OF THE INTERIOR;BUREAU OF MINES, MINERALS YEARBOOK, PP. 179-181.DAVIS, F. F., 1963, HIGHLIGHTS IN CALIFORNIA MINING, 1962:CALIFORNIA, DIVISION OF MINES AND GEOLOGY VOLUME 16,NO. 2, PP. 5.HAY, H. M., 1981, PERSONAL COMMUNICATION: JOHNS-MANVILLESALES CORPORATION CALIFORNIA, DIVISION OF MINES ANDGEOLOGY VOLUME 16, NO. 2, PP. 5.HURLBURT, C. H., 1971, DANA'S MANUAL OF MINERALOGY: NEWYORK, JOHN WILEY AND SONS, 579 P.KELLY, F. R., 1975, MINERAL PROPERTY REPORT: DEPARTMENT OFCONSERVATION, DIVISION OF MINES AND GEOLOGY, COALINGAASBESTOS CO. MINE AND MILL, 8 PP.KERNS, W. H., 1974, THE MINERAL INDUSTRY OF CALIFORNIA:U. S. DEPARTMENT OF THE INTERIOR; BUREAU OF MINES,MINERALS YEARBOOK, PP. 123.LAZURE, C. M., 1926, REPORT OF THE STATE MINERALOGIST,ASBESTOS: TWENTY SECOND REPORT OF THE STATE MINERAL-OGIST, PP. 222-227.LINN, R. K., 1968, ORE DEPOSITS OF THE UNITED STATES, NEWIDRIA MINING DISTRICT: THE AMERICAN INSTITUTE OFMINING, METALLURGICAL, AND PETROLEUM ENGINEERS INC.,VOLUME II, PP. 1647-1648.MAY, T. C., AND LEWIS, R. W., 1970, ASBESTOS: U. S. BUREAUOF MINES BULL. 650, PP. 851-863.MERRITT, P. C., 1962, CALIFORNIA ASBESTOS GOES TO MARKET:MINING ENGINEERING MAG, SEPTEMBER, PP. 57-59.MUNRO, R. C., AND REIM, K. M., 1962, COALINGA-NEWCOMER TOTHE ASBESTOS INDUSTRY: MINING ENGINEERING MAG.,SEPTEMBER, PP. 58-62.RICE, S. J., 1966, MINERAL RESOURCES OF CALIFORNIA:CALIFORNIA DIVISION OF MINES AND GEOLOGY, BULL. 191,PP. 91-92.--------, 1963, CALIFORNIA ASBESTOS INDUSTRY: STATE OFNO. 9, PP. 1-3.U. S. BUREAU OF MINES AND U. S. GEOLOGICAL SURVEY, 1980,PRINCIPLES OF A RESOURCE/RESERVE CLASSIFICATION FORMINERALS: U. S. GEOLOGICAL SURVEY CIRCULAR 831, 5 PP.WRIGHT, L. A., 1963, INDUSTRIAL MINERALS ROLE IN 1962:MINING ENGINEERING MAG., FEBRUARY, PP. 79-80.",,1962.0,,,,1905.0,,,B,False,False,0.0,major
10236653,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10236653,M,0060190435,Coalinga Asbestos,36.31525,-120.53958,,United States,California,Fresno,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"SOUTHERN PACIFIC CO., 1964, MINERALS FOR INDUSTRY, VOL. III-SOUTHERN CALIFORNIA, P. 21.",,,,,,,,,D,False,False,0.0,major
10237094,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237094,W024705,0060690136,Union Carbide,36.36355,-120.63409,,United States,California,San Benito,N,Asbestos,,,Surface,,,Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,BLM MINERAL REPORT IN OUR TOWNSHIP FILE; UNION CARBIDE HAVEIN SEC. 15 ALSO,,,,,,,,,D,False,False,0.0,major
10237199,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10237199,W024395,0060610436,Gary Mine,39.09909,-120.85293,,United States,California,Placer,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"DOM SR-67,P 48,PLS 1,3;GEOL MAP OFCA,CHICO",,,,,,,,,D,False,False,6.0,major
10240535,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240535,,1220500020,Carey-Canadian Mine,46.25306,-71.02942,,Canada,Quebec,,N,,,Asbestos,Surface,,,Producer,,,,,Surface,,,,,,"Porter, Kenneth E.",,,,,,,"WESTERN MINER, AIR-CONTROL PROGRAM AT CAREY-CANADIAN MINES;NOV. 1978, P.26.NORTHERN MINER, OPEN PIT ASBESTOS OPERATION HIGHLY MECHAN-IZED, EFFICIENT; APRIL 20, 1978, P.B12.NORTHERN MINER, CAREY-CANADIAN ACHIEVES MANY ENVIRONMENTALIMPROVEMENTS; APRIL 20, 1978, P.B11, B15.SCHABAS, WILLIAM CAREY CANADIAN'S SUCCESS HINGES ONINNOVATIVE NEW EQUIPMENT; CANADIAN MINING JOURNAL,NOV., 1977, P.32-34.",,,,,,,,,D,False,False,21.8,major
10243326,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10243326,,0240250043,Neikirk Mine,39.69692,-76.38155,,United States,Maryland,Harford,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,"PEARRE, N C & HEYL, A V, 1960, USGS BULL 1082-K, P. 804.DEPOSITS IN SERPENTINE ROCKS OF THE PIEDMONT UPLAND,MD.PA.,A:U.S.GEOL.SURVEY BULL.1082-K,PG.804,AND PLATE 41.PEARRE, NANCY C, 1961, USGS MIN INV RES MAP MR-12.",,,,,,,,,D,False,False,2.4,major
10243434,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10243434,,0240250042,Jenkins Mine,39.69922,-76.37655,,United States,Maryland,Harford,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,Todd Mine,,Eastern Field Operations Center (EFOC),,,,,,,"PEARRE, N C & HEYL, A V, 1960, USGS BULL 1082-K, P. 804.DEPOSITS IN SERPENTINE ROCKS OF THE PIEDMONT UPLAND,MD.PA.,A:U.S.GEOL.SURVEY BULL.1082-K,PG.804.AND PLATE 41.PEARRE, NANCY C, 1961, USGS MIN INV RES MAP MR-12.",,,,,,,,,D,False,False,2.2,major
10245970,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10245970,M060195,0300570028,Little Mile Creek,44.75521,-111.42503,,United States,Montana,Madison,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,Cliff Lake,,"Winters, Dick",,,,,,,U.S. BUREAU OF MINES FILES (WFOC).,,,,,,,,,D,False,False,187.6,major
10248653,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10248653,K002575,0370990013,Henderson Asbestos Mine,35.16621,-83.16518,,United States,North Carolina,Jackson,N,Asbestos,,,Unknown,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,REF: CRIB RECORD NO. K002575.,,,,,,,,,D,False,False,5.7,major
10248728,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10248728,W021070,0370990005,Boot Hill Mine,35.13291,-83.00957,,United States,North Carolina,Jackson,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,Powhaton Mining Company,,Eastern Field Operations Center (EFOC),,,,,,,"MESA HEALTH AND SAFETY INSPECTION REPORT MAY 15-16,  1972.NC GEOL SURVEY",,,,,,,,,D,False,False,0.7,major
10248736,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10248736,K002554,0371750006,Walnut Cove Creek Mine,35.17151,-82.92267,,United States,North Carolina,Transylvania,N,Asbestos,,,Unknown,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,REF: CRIB RECORD NO. K002554.,,,,,,,,,D,False,False,9.5,major
10248812,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10248812,K002558,0371990021,Newdale Asbestos Mine,35.91589,-82.20015,,United States,North Carolina,Yancey,N,Asbestos,,,Unknown,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,REF: CRIB RECORD NO. K002558.,,,,,,,,,D,False,False,1.0,major
10248832,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10248832,K002574,0370990014,Manus Asbestos Mine,35.13341,-83.15428,,United States,North Carolina,Jackson,N,Asbestos,,,Unknown,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,REF: CRIB RECORD NO. K002574.,,,,,,,,,D,False,False,8.4,major
10255255,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10255255,,4590000364,Dzhetygara,52.19793,61.21793,AS,Kazakhstan,,,N,Asbestos,,,Surface,,,Producer,,,,,,,,,"Dzhetygara Complex, Kustanay Oblast",,"Buckingham, David A.",,,,,,,"SHABAD, T., BASIC INDUSTRIAL RESOURCES OF THE U.S.S.R.,COLUMBIA UNIVERSITY PRESS, NEW YORK, 1969, PP. 222, 296.",,1965.0,,,,,,,D,False,False,18.5,major
10255762,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10255762,,4910000002,Cyprus Asbestos Mine,34.92808,32.91822,AS,Cyprus,,,N,,,Asbestos,Surface,,,Producer,,,,,,,,,,,Unknown,,,,,,,"1975 E/MJ INTERNATIONAL DIRECTORY OF MINING, P 219.MINING MAGAZINE, SEPT 1976, V 133, NO 9, P 245.",,,,,,,,,D,False,False,0.0,major
10256005,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10256005,,7910200172,Strathmore 214 Jualthorpe Mine,-25.5258,31.4639,AF,South Africa,,,B,Magnesite,Asbestos,Talc-Soapstone,Surface,,,Producer,,,,,,,,,,,"Wilburn, David R.",,,,,,,"COETZEE,C.B.,ED. THE MINERAL RESOURCES OF THE REPUBLIC OFSOUTH AFRICA, HANDBOOK NO.7, 5TH ED., GEOL.SURV.OF S.A.,PRETORIA,1976, PP.263,387, 427.MANOS,A., INDUSTRIAL MINERALS OF SOUTH AFRICA, REPRINT OFARTICLE IN NOV.1977 ISSUE OF INDUSTRIAL MINERALS, METALBULLETIN, LTD., SURREY, ENGLAND, 1978, P.21.DMA SERIES 1501 MAP, SHEET SG 36-5, SCALE 1:250,000.",,,,,,,,,D,False,False,7549.2,major
10256283,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10256283,,7910050049,Emmarentia,-28.02988,23.46822,AF,South Africa,,,N,Asbestos,,,Underground,,,Producer,,,,,,,,,,,"Boyle, Ed",,,,,,,"MINERALS BUREAU.S.A.DEPT.OF MINES.MINERALS MARKETING INFORM-ATION,NON-METALLIC MINES IN S.AFRICA.BRAAMFONTEIN.JAN.1977.30PP.",,,,,,,,,D,False,False,7872.3,major
10256602,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10256602,,4750270002,Balangero San Vittore,45.05889,7.66203,EU,Italy,Piemonte,,N,,,Asbestos,Surface,,,Producer,,,,,,,,,Balangero,,"Ewu, Chiang",,,,,,,"INDUSTRIAL MINERALS, ASBESTOS- PRODUCTION LOSSES PROLONG THESHORTAGE, V. 93, JUNE 1975, P. 39.MINING MAGAZINE, MINING ACTIVITY IN THE WESTERN WORLD,JANUARY 1979, P. 57.ARGALL, JR., GEORGE O., WORLD MINES REGISTER 1976-1977,MILLER FREEMAN PUBLICATIONS, INC., V. 31, 1976, P. 102.",,,,,,,,,C,False,False,18.3,major
10258120,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258120,,0040070113,Jaquays Mill,33.38538,-110.75629,,United States,Arizona,Gila,N,Asbestos,,,Processing Plant,,,Producer,,,,,,,,,,,Intermountain Field Operations Center (IFOC),,,,,,,OP:JAQUAYS MINING CORP. 1978,,,,,,,,,D,False,False,352.5,
10258199,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258199,M002875,0040070557,Pueblo,33.85367,-110.9013,,United States,Arizona,Gila,B,Asbestos,"Iron, Semiprecious Gemstone",,Underground,,,Past Producer,,,,,,,,,,,ADMR,,,,,,,USGS MCFADDEN PEAK QUADADMR PUEBLO MINE FILEHARRER C M RECONNAISSANCE OF IRON RESOURCES IN AZ USBM 1C8236 1964 PSTEWART L A     CHRYSOTILE ASBESTOS DEPOSITS OF AZ USBM 1C7706 1955 P 79ADMR ASBESTOS MINES OF AZ FILE,,,,,,,,,D,False,False,373.4,
10258341,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258341,TC10373,0040070095,No. 1 Mine,34.02287,-110.8382,,United States,Arizona,Gila,N,,,Asbestos,Underground,,,Past Producer,,,,,,,,,,,Arizona Department Of Mineral Resources,,,,,,,STEWART 1955 CHRYS ASB DEP OF AZ USBM IC 7706 P 69-71,,,,,,,,,D,False,False,392.5,
10258463,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258463,D002817,0040070089,Bore Tree Saddle,33.97787,-110.9301,,United States,Arizona,Gila,N,,,Asbestos,Underground,,,Past Producer,,,,,,,,,,,Arizona Department Of Mineral Resources,,,,,,,STEWART 1955 CHRYS ASB DEP OF AZ USBM IC 7706 P 98-99.,,,,,,,,,D,False,False,381.0,
10258598,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258598,TC10366,0040070111,El Dorado Mine,33.74178,-110.55709,,United States,Arizona,Gila,N,Asbestos,,,Underground,,,Past Producer,,,"Calcite, Chert, Chrysotile, Magnetite, Serpentine, Wollastonite",,Underground,,,,"H.W. Johns-Manville Co., Arizona Asbestos Association, Western Chemical Co., Chrysotile Mines, Eldorado Mine, Ash Creek Deposits",,"Sawyer, Michael B.",,,,,,,"JURWITZ, L.R., AND KANGIESER, P.C., 1959, THE CLIMATE OFARIZONA, IN CLIMATES OF THE STATES, VOL. II - WESTERNSTATES: NAT'L. OCEANIC AND ATMOSPHERIC ADMIN., P. 503-521.JOSEPH, P.E., 1915-16, ASBESTOS:  AZ. STATE BUREAU OF MINES BULL.NO. 8, P. 3-8.DILLER, J.S., 1920, ASBESTOS, IN MINERAL RESOURCES OF THEUNITED STATES 1917:  U.S. GEOLOGICAL SURVEY, P. 197-200.ALLEN, M.A., AND BUTLER, G.M., 1921, ASBESTOS:  AZ. BUR.MINES BULL. NO. 113, P. 18-19.DILLER, J.S., 1922, ASBESTOS, IN MINERAL RESOURCES OF THEUNITED STATES 1919:  U.S. GEOLOGICAL SURVEY, P. 299, 302.MELHASE, J., 1925, ASBESTOS DEPOSITS OF ARIZONA:  MININGJOURNAL-PRESS, VOL. 120, NO. 21, P. 805-810.TRISCHKA, C., 1927, ASBESTOS AND THE ARIZONA INDUSTRY:ENG. AND MIN. JOUR., VOL. 124, NO. 9, P. 337-340.WILSON, E.D., 1928, ASBESTOS DEPOSITS OF ARIZONA:  AZ. BUR.MINES BULL. NO. 126, P. 28-49.BOWLES, O., 1937, ASBESTOS:  U.S. BUREAU OF MINES BULL. 403,P. 20-21, 59-60.WILSON, E.D., 1944, ARIZONA NONMETALLICS, A SUMMARY OF PASTPRODUCTION AND PRESENT OPERATIONS:  AZ. BUREAU OF MINES BULL.NO. 152, P. 8-10.STEWART, L.A., AND HAURY, P.S., 1947, ARIZONA ASBESTOSDEPOSITS, GILA COUNTY, ARIZ.:  U.S. BUREAU OF MINES R.I. 4100,P. 4-16.WILSON, E.D., AND ROSEVEARE, G.H., 1949, ARIZONA NONMETAL-LICS, A SUMMARY OF PAST PRODUCTION AND PRESENT OPERATIONS:AZ. BUREAU OF MINES BULL. NO. 155, P. 8-10.U.S. BUREAU OF MINES, 1952, 1950 MATERIALS SURVEY, ASBES-TOS:  COMPILED FOR NAT'L. SECURITY RESOURCES BOARD,P. II-1 - II-3, V-1 - V-3.ARIZONA DEPARTMENT OF MINERAL RESOURCES, 1953, DIRECTORY,ARIZONA NON-METALLIC PROPERTIES 1953:  COMPILED BY AZ.DEPT. MIN. RES., P. 2.STEWART, L.A., 1955, CHRYSOTILE-ASBESTOS DEPOSITS OFARIZONA:  U.S. BUREAU OF MINES I.C. 7706, P. 1-33.JAQUAYS, D.W., AND GERHARDT, A.W., 1957, HOW LOW-IRONCHRYSOTILE ASBESTOS IS MINED AND MILLED IN CENTRALARIZONA:  MINING WORLD, VOL. 19, NO. 8, P. 54-58.AUTHOR UNKNOWN, 1960, ARIZONA ASBESTOS INDUSTRY IS GROWINGSTEADILY AROUND GLOBE:  MINING WORLD, SEPT. 1960, P. 44-45.STEWART, L.A., 1961, MINING METHODS AND COSTS, REGALASBESTOS MINE JAQUAYS MINING CORP., GILA COUNTY, ARIZ.:U.S. BUREAU OF MINES I.C. 7986, P. 42-53.SHRIDE, A.F., 1969, ASBESTOS, IN MINERAL AND WATER RESOUR-CES OF ARIZONA:  AZ. BUREAU OF MINES BULL. 180, P. 303-311.ARIZONA DEPARTMENT OF MINERAL RESOURCES, 1972, 1973, 1974,1976, AND 1978, DIRECTORY OF ACTIVE MINES IN ARIZONA,P. 8, 6, 10, 12, 10-11 RESPECTIVELY.LI, T.M., 1975, ENVIRONMENTAL COMPLIANCE ASSURES FUTUREPRODUCTION AT JAQUAYS ASBESTOS OPERATION:  MINING ENGIN-EERING, MARCH 1975, P. 40-45.BLAKE, R.L., 1975, APPRAISAL REPORT ON JAQUAYS MININGCORPORATION ASBESTOS MILL, GLOBE, ARIZONA:  UNPUBLISHEDPROPRIETARY REPORT SUPPLIED BY D.W. JAQUAYS, 6 P.WINSON, R.W., 1975, ASBESTOS, IN INDUSTRIAL MINERALS ANDROCKS (NONMETALLICS OTHER THAN FUELS):  A.I.M.E., P. 379-425.KRAL, V.E., 1976, ARIZONA ASBESTOS: UNPUBLISHED MATERIALFROM U.S. BUREAU OF MINES MINERALS AVAILABILITY SYSTEM REPORT,PREPARED UNDER GRANT NO. GO254012.JAQUAYS MINING CORPORATION, 1980, UNPUBLISHED PROPRIETARYINFORMATION ON PAST PRODUCTION, LABOR COSTS, AND SALESFOR SEVERAL PROPERTIES OWNED BY JAQUAYS, 4 P.JAQUAYS MINING CORPORATION, 1981A, HIGHLIGHTS OF JAQUAYSMINING CORPORATION:  UNPUBLISHED REPORT, 8 P.JAQUAYS MINING CORPORATION, 1981B, ADDITIONAL INFORMATIONREGARDING JAQUAYS MINING CORPORATION: UNPUBLISHEDREPORT, 7 P.JAQUAYS MINING CORPORATION, DATE UNKNOWN, AN APPROXIMATEANALYSIS OF ARIZONA WHITE ASBESTOS FIBRE:  UNPUBLISHEDREPORT, 1 P.SAWYER, M.B., 1982, UNPUBLISHED PROPRIETARY FIELD NOTESREGARDING JAQUAYS MINING CORP., APRIL 1982.",,1918.0,,,,1912.0,,,A,False,False,394.3,
10258645,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258645,,0040070296,Double Buttes,33.94177,-110.75489,,United States,Arizona,Gila,N,Asbestos,,,Surface-Underground,,,Past Producer,,,,,,,,,,,ADMR,,,,,,,ELEVATORSKI E A AZ INDUSTRIAL MINERALS 1978 P 25 ADMRPUBLICATION,,,,,,,,,D,False,False,392.9,
10258825,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258825,TC00202,0040210309,El Marmol Claims,33.33508,-111.2279,,United States,Arizona,Pinal,B,"Marble, Dimension","Asbestos, Copper, Lead, Silver",,Surface,,,Past Producer,,,,,,,,,Superstition Secret Stone Co Claim,,ADMR,,,,,,,"USGS PICKETPOST MTN QUADADMR EL MARMOL MINE FILEMINERAL AND WATER RESOURCES OF AZ ABM BULL 180 1969 P 390STEWART,L A CHRYSOTILE-ASBESTOS DEPOSITS OF AZ USBM 1C 77451956 P 41ELEVATORSKI,E A AZ INDUSTRIAL MINERALS 1980 P 53",,,,,,,,,C,False,False,308.0,
10260553,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10260553,W023568,0060190030,Butler Estate No 1,36.30775,-120.54788,,United States,California,Fresno,B,Asbestos,,Chromium,Surface,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"CALIF JOUR MINES & GEOL V 54,NO 1,JAN 1958,P 124;REPORT OF SMINERALOGIST 55,1959,P 160",,,,,,,,,D,False,False,0.0,major
10260770,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10260770,W023566,0060190018,Todd Industries,36.32685,-120.59878,,United States,California,Fresno,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"MINING WORLD OCT 1961,P 38;SURVEY & DIR NO APR 1962,P 83,E &1961,P 155;MINING ENG FEB 1963,P  79",,,,,,,,,D,False,False,0.0,major
10262231,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10262231,W025259,0060890255,Stock Asbestos,41.08925,-122.3886,,United States,California,Shasta,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,CALIF JOUR M G V35 NO2 APR 1939 P113ALSO SECS 2 33-T38N-R5W,,,,,,,,,D,False,False,0.0,major
10265221,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265221,,0132410018,Reid Mine,34.95541,-83.16928,,United States,Georgia,Rabun,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,TEAGUE KH 1956 GA MINERAL NEWSLETTER VOL 9 NO 1,,,,,,,,,D,False,False,1.3,major
10272292,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10272292,K002571,0370990017,Coldsides Mountain Mine,35.03571,-83.07988,,United States,North Carolina,Jackson,N,Asbestos,,,Unknown,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,REF: CRIB RECORD NO. K002571.,,,,,,,,,D,False,False,10.4,major
10272814,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10272814,K002567,0370990021,Rattlesnake Corundum Mine,35.12571,-83.00767,,United States,North Carolina,Jackson,N,Corundum,,Asbestos,Unknown,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,"REF: CRIB RECORD NO. K002567.MURDOCK, THOMAS G & HUNTER, CHARLES E, 1946, NC DEPT OF CONS& DEVEL BULL 50, PP. 37-39.",,,,,,,,,D,False,False,0.1,major
10272942,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10272942,K002564,0370990023,Bad Creek Mine,35.09931,-83.01817,,United States,North Carolina,Jackson,N,Corundum,,"Asbestos, Vermiculite",Surface,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,"REF: CRIB RECORD NO. K002564.MURDOCK, THOMAS G & HUNTER, CHARLES, 1946, NC DEPT OF CONS& DEVEL BULL 50, PP. 37-39.",,,,,,,,,D,False,False,0.7,major
10273123,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10273123,,0371990250,Bakersville Mine,36.01509,-82.15815,,United States,North Carolina,Yancey,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,"1979 E/MJ INTERNATIONAL DIRECTORY OF MININGTRIED TO CONTACT BY PHONE USING PHONE NUMBER GIVEN IN E&MJ;HOWEVER IT IS NOW A PRIVATE RESIDENCE NUMBER.  NOPHONE NUMBER AVAILABLE FROM INFORMATION, TOWN OFFICE ORTOWN SUPERVISOR FOR THIS MINE.NOT ON MSHA 1981 LISTING, THEREFORE PAST PRODUCER.LETTER FROM HERB BABITZKE.",,,,,,,,,D,False,False,10.1,major
10273295,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10273295,W021319,0371990016,Hippy Mine,35.91679,-82.19845,,United States,North Carolina,Yancey,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,Hippey Mine,,Eastern Field Operations Center (EFOC),,,,,,,"MESA HEALTH AND SAFETY INSPECTION REPORT FEB. 29- MARCH 1, 1MSHA LIST 07/26/78 STATUS=ACTIVEPROPERTY IS OWNED AND OPERATED BY POWHATAN MINING COMPANY, IFROM 1975 EMJ DIR-500000 TO 1 MILLION TONS ORE, ORE GRA&E 90PERCENT, EMPLL 5.MSHA LIST 11/23/79, STATUS=CKISED AS IF 11.23.79RCF LIST 10-81",,,,,,,,,D,False,False,0.8,major
10273486,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10273486,,0371999003,Newdale Plant,35.90039,-82.17705,,United States,North Carolina,Yancey,N,Asbestos,,,Processing Plant,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,MSHA INSP-1978.NOT ON 80 OR 81 MSHA LISTS,,,,,,,,,D,False,False,1.4,major
10274294,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10274294,M061914,0410290303,Raspberry Creek,42.61312,-123.04695,,United States,Oregon,Jackson,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"THE ORE BIN, 1965, V. 27, NO. 3, P. 52.OR. DEPT. GEOL. AND MIN. INDUST. BULLETIN 64, 1969, P. 191.U.S. GEOLOGICAL SURVEY MISC. FIELD STUDIES MAP MF-848, 1977.",,,,,,,,,D,False,False,6.9,major
10276504,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10276504,,0510630043,Barton Mine,36.88367,-80.22978,,United States,Virginia,Floyd,N,Asbestos,,,Surface,,,Past Producer,,,,,,,,,,,Eastern Field Operations Center (EFOC),,,,,,,,,,,,,,,,E,False,False,0.0,major
